  3110.00000000000000        356.31152343750000
  3110.29311187103076        337.31152343750000
  3110.58622374206152        477.31152343750000
  3110.87933561309228        530.31152343750000
  3111.17244748412304        599.31152343750000
  3111.46555935515380        685.31152343750000
  3111.75867122618456        749.31152343750000
  3112.05178309721532        877.31152343750000
  3112.34489496824608       1005.31152343750000
  3112.63800683927684       1144.31152343750000
  3112.93111871030760       1207.31152343750000
  3113.22423058133836       1386.31152343750000
  3113.51734245236912       1543.31152343750000
  3113.81045432339988       1784.31152343750000
  3114.10356619443110       1974.31152343750000
  3114.39667806546186       2156.31152343750000
  3114.68978993649262       2389.31152343750000
  3114.98290180752338       2651.31152343750000
  3115.27601367855414       2941.31152343750000
  3115.56912554958490       3247.31152343750000
  3115.86223742061566       3721.31152343750000
  3116.15534929164642       4288.31152343750000
  3116.44846116267718       4989.31152343750000
  3116.74157303370794       5753.31152343750000
  3117.03468490473870       6699.31152343750000
  3117.32779677576946       7848.31152343750000
  3117.62090864680022       9145.31152343750000
  3117.91402051783098      10528.31152343750000
  3118.20713238886174      12073.31152343750000
  3118.50024425989250      13641.31152343750000
  3118.79335613092326      15264.31152343750000
  3119.08646800195402      16819.31152343750000
  3119.37957987298478      18311.31152343750000
  3119.67269174401554      19821.31152343750000
  3119.96580361504630      21405.31152343750000
  3120.25891548607706      23225.31152343750000
  3120.55202735710782      25686.31152343750000
  3120.84513922813858      29104.31152343750000
  3121.13825109916934      33786.31152343750000
  3121.43136297020010      39866.31152343750000
  3121.72447484123086      47650.31152343750000
  3122.01758671226207      57232.31152343750000
  3122.31069858329283      68393.31152343750000
  3122.60381045432359      80428.31152343750000
  3122.89692232535435      92890.31152343750000
  3123.19003419638511     104749.31152343750000
  3123.48314606741587     114985.31152343750000
  3123.77625793844663     122680.31152343750000
  3124.06936980947739     127055.31152343750000
  3124.36248168050815     127775.31152343750000
  3124.65559355153891     125042.31152343750000
  3124.94870542256967     119517.31152343750000
  3125.24181729360043     112436.31152343750000
  3125.53492916463119     105932.31152343750000
  3125.82804103566195     102024.31152343750000
  3126.12115290669271     102807.31152343750000
  3126.41426477772347     110281.31152343750000
  3126.70737664875423     125374.31152343750000
  3127.00048851978499     148075.31152343750000
  3127.29360039081575     177226.31152343750000
  3127.58671226184651     210430.31152343750000
  3127.87982413287727     243879.31152343750000
  3128.17293600390803     272927.31152343750000
  3128.46604787493879     293581.31152343750000
  3128.75915974596955     301746.31152343750000
  3129.05227161700032     294346.31152343750000
  3129.34538348803108     270122.31152343750000
  3129.63849535906184     228552.31152343750000
  3129.93160723009260     171310.31152343750000
  3130.22471910112381     102155.31152343750000
  3130.51783097215457      25904.31152343750000
  3130.81094284318533     -52036.68847656250000
  3131.10405471421609     -126340.688476562500*
  3131.39716658524685     -191831.688476562500*
  3131.69027845627761     -243772.688476562500*
  3131.98339032730837     -278932.688476562500*
  3132.27650219833913     -296218.688476562500*
  3132.56961406936989     -295938.688476562500*
  3132.86272594040065     -279981.688476562500*
  3133.15583781143141     -252159.688476562500*
  3133.44894968246217     -217112.688476562500*
  3133.74206155349293     -179455.688476562500*
  3134.03517342452369     -143839.688476562500*
  3134.32828529555445     -114135.688476562500*
  3134.62139716658521     -92698.68847656250000
  3134.91450903761597     -80383.68847656250000
  3135.20762090864673     -76911.68847656250000
  3135.50073277967749     -80387.68847656250000
  3135.79384465070825     -88534.68847656250000
  3136.08695652173901     -98894.68847656250000
  3136.38006839276977     -108881.688476562500*
  3136.67318026380053     -116337.688476562500*
  3136.96629213483129     -119917.688476562500*
  3137.25940400586205     -119013.688476562500*
  3137.55251587689281     -113574.688476562500*
  3137.84562774792357     -104391.688476562500*
  3138.13873961895479     -92455.68847656250000
  3138.43185148998555     -78662.68847656250000
  3138.72496336101631     -64802.68847656250000
  3139.01807523204707     -51954.68847656250000
  3139.31118710307783     -40843.68847656250000
  3139.60429897410859     -31776.68847656250000
  3139.89741084513935     -25008.68847656250000
  3140.19052271617011     -20197.68847656250000
  3140.48363458720087     -17059.68847656250000
  3140.77674645823163     -15103.68847656250000
  3141.06985832926239     -13840.68847656250000
  3141.36297020029315     -13083.68847656250000
  3141.65608207132391     -12398.68847656250000
  3141.94919394235467     -11657.68847656250000
  3142.24230581338543     -10749.68847656250000
  3142.53541768441619      -9693.68847656250000
  3142.82852955544695      -8526.68847656250000
  3143.12164142647771      -7171.68847656250000
  3143.41475329750847      -5961.68847656250000
  3143.70786516853923      -4881.68847656250000
  3144.00097703956999      -3818.68847656250000
  3144.29408891060075      -3008.68847656250000
  3144.58720078163151      -2350.68847656250000
  3144.88031265266227      -1843.68847656250000
  3145.17342452369303      -1495.68847656250000
  3145.46653639472379      -1230.68847656250000
  3145.75964826575455      -1048.68847656250000
  3146.05276013678576       -955.68847656250000
  3146.34587200781652       -866.68847656250000
  3146.63898387884728       -821.68847656250000
  3146.93209574987804       -822.68847656250000
  3147.22520762090880       -819.68847656250000
  3147.51831949193956       -721.68847656250000
  3147.81143136297032       -608.68847656250000
  3148.10454323400108       -592.68847656250000
  3148.39765510503184       -545.68847656250000
  3148.69076697606260       -499.68847656250000
  3148.98387884709337       -470.68847656250000
  3149.27699071812413       -462.68847656250000
  3149.57010258915489       -465.68847656250000
  3149.86321446018565       -421.68847656250000
  3150.15632633121641       -406.68847656250000
  3150.44943820224717       -464.68847656250000
  3150.74255007327793       -391.68847656250000
  3151.03566194430869       -390.68847656250000
  3151.32877381533945       -397.68847656250000
  3151.62188568637021       -380.68847656250000
  3151.91499755740097       -425.68847656250000
  3152.20810942843173       -453.68847656250000
